name,score,File
Meryl Streep,0.9,dench_368.txt
Meryl Streep,0.9,dench_399.txt
Judi Dench,0.9,dench_404.txt
Maggie Smith,0.9,dench_429.txt
UNKNOWN,0.0,dench_440.txt
Judi Dench,0.9,dench_447.txt
UNKNOWN,0.0,dench_48.txt
Judi Dench,0.9,dench_489.txt
Meryl Streep,0.9,dench_494.txt
UNKNOWN,0.0,dench_504.txt
Tom Hanks,0.9,dench_508.txt
Meryl Streep,0.9,dench_514.txt
Meryl Streep,0.9,dench_516.txt
UNKNOWN,0.0,dench_548.txt
Meryl Streep,0.8,dench_560.txt
UNKNOWN,0.0,dench_573.txt
UNKNOWN,0.0,dench_587.txt
UNKNOWN,0.0,dench_593.txt
Judi Dench,0.9,dench_597.txt
Judi Dench,0.9,dench_613.txt
UNKNOWN,0.0,dench_632.txt
Helen Mirren,0.9,dench_654.txt
Daniel Craig,0.9,dench_658.txt
UNKNOWN,0.0,dench_68.txt
Helen Mirren,0.9,dench_684.txt
Meryl Streep,0.9,dench_689.txt
Judi Dench,0.9,dench_75.txt
UNKNOWN,0.0,dench_759.txt
Cate Blanchett,0.9,dench_790.txt
Meryl Streep,0.9,dench_799.txt
Meryl Streep,0.9,dench_820.txt
Emma Watson,0.9,dench_829.txt
UNKNOWN,0.0,dench_870.txt
Judi Dench,0.9,dench_880.txt
Meryl Streep,0.9,dench_89.txt
Judi Dench,0.9,dench_893.txt
Judi Dench,0.9,dench_918.txt
Meryl Streep,0.9,dench_948.txt
Meryl Streep,0.9,dench_957.txt
Meryl Streep,0.9,dench_969.txt
Ricky Gervais,0.9,gervais_1009.txt
UNKNOWN,0.0,gervais_1035.txt
Jerry Seinfeld,0.9,gervais_1065.txt
Ricky Gervais,0.9,gervais_124.txt
Jim Carrey,0.9,gervais_160.txt
Ricky Gervais,0.9,gervais_169.txt
Ricky Gervais,0.9,gervais_19.txt
Ricky Gervais,0.9,gervais_200.txt
Jim Carrey,0.95,gervais_230.txt
Jerry Seinfeld,0.9,gervais_275.txt
Jerry Seinfeld,0.9,gervais_305.txt
Ricky Gervais,0.9,gervais_325.txt
Ricky Gervais,0.9,gervais_340.txt
Ricky Gervais,0.9,gervais_400.txt
Sacha Baron Cohen,0.9,gervais_405.txt
Jim Carrey,0.9,gervais_45.txt
Rowan Atkinson,0.8,gervais_454.txt
Ricky Gervais,0.9,gervais_479.txt
Rowan Atkinson,0.9,gervais_50.txt
UNKNOWN,0.0,gervais_535.txt
Jerry Seinfeld,0.9,gervais_549.txt
Ricky Gervais,0.95,gervais_555.txt
Ricky Gervais,0.9,gervais_590.txt
Ricky Gervais,0.95,gervais_595.txt
Ricky Gervais,0.9,gervais_630.txt
UNKNOWN,0.0,gervais_634.txt
Ricky Gervais,0.9,gervais_660.txt
UNKNOWN,0.0,gervais_664.txt
Jerry Seinfeld,0.8,gervais_670.txt
UNKNOWN,0.0,gervais_695.txt
UNKNOWN,0.0,gervais_715.txt
PERSON_LASTNAME_1,0.9,gervais_730.txt
Sacha Baron Cohen,0.9,gervais_735.txt
Jerry Seinfeld,0.8,gervais_765.txt
Ellen DeGeneres,0.9,gervais_770.txt
Ricky Gervais,0.9,gervais_785.txt
Ricky Gervais,0.9,gervais_80.txt
UNKNOWN,0.0,gervais_800.txt
UNKNOWN,0.0,gervais_840.txt
PERSON_FIRSTNAME_1,0.8,gervais_845.txt
UNKNOWN,0.0,gervais_855.txt
Sacha Baron Cohen,0.9,gervais_890.txt
Ricky Gervais,0.9,gervais_895.txt
Ricky Gervais,0.9,gervais_900.txt
Russell Brand,0.9,gervais_950.txt
Jerry Seinfeld,0.9,gervais_975.txt
Hugh Grant,0.95,grant_1012.txt
Hugh Grant,0.9,grant_1022.txt
UNKNOWN,0.0,grant_1033.txt
UNKNOWN,0.8,grant_1057.txt
Hugh Grant,0.9,grant_107.txt
UNKNOWN,0.0,grant_1076.txt
Hugh Grant,0.9,grant_148.txt
Hugh Grant,0.9,grant_16.txt
Hugh Grant,0.9,grant_173.txt
Hugh Grant,0.9,grant_21.txt
UNKNOWN,0.0,grant_234.txt
Hugh Grant,0.9,grant_272.txt
Hugh Grant,0.9,grant_31.txt
Hugh Grant,0.9,grant_343.txt
Hugh Grant,0.9,grant_374.txt
Hugh Grant,0.9,grant_424.txt
Tom Hanks,0.9,grant_437.txt
Hugh Grant,0.9,grant_452.txt
Elizabeth Hurley,0.9,grant_492.txt
Hugh Grant,0.9,grant_498.txt
Hugh Grant,0.95,grant_522.txt
Hugh Grant,0.9,grant_533.txt
Robert Downey Jr.,0.9,grant_543.txt
Hugh Grant,0.9,grant_559.txt
Hugh Grant,0.9,grant_571.txt
Hugh Grant,0.9,grant_577.txt
Rowan Atkinson,0.9,grant_603.txt
Brad Pitt,0.9,grant_625.txt
Hugh Grant,0.9,grant_631.txt
UNKNOWN,0.0,grant_638.txt
Tom Hanks,0.9,grant_708.txt
UNKNOWN,0.0,grant_749.txt
Tom Cruise,0.9,grant_754.txt
Hugh Grant,0.9,grant_772.txt
Adam Sandler,0.9,grant_777.txt
UNKNOWN,0.0,grant_783.txt
Hugh Grant,0.9,grant_79.txt
UNKNOWN,0.0,grant_813.txt
UNKNOWN,0.0,grant_828.txt
UNKNOWN,0.0,grant_831.txt
UNKNOWN,0.0,grant_852.txt
UNKNOWN,0.0,grant_864.txt
Hugh Grant,0.9,grant_877.txt
Hugh Grant,0.9,grant_883.txt
Jim Carrey,0.9,grant_925.txt
Hugh Grant,0.9,grant_93.txt
UNKNOWN,0.0,grant_968.txt
UNKNOWN,0.0,grant_991.txt
LeBron James,0.9,hamilton_1019.txt
Lewis Hamilton,0.9,hamilton_1040.txt
Lewis Hamilton,0.9,hamilton_1060.txt
Lewis Hamilton,0.9,hamilton_1074.txt
Lewis Hamilton,0.9,hamilton_13.txt
Lewis Hamilton,0.8,hamilton_135.txt
Lewis Hamilton,0.9,hamilton_139.txt
Lewis Hamilton,0.9,hamilton_158.txt
Lewis Hamilton,0.9,hamilton_164.txt
Lewis Hamilton,0.9,hamilton_168.txt
Lewis Hamilton,0.9,hamilton_198.txt
Lewis Hamilton,0.9,hamilton_204.txt
Lewis Hamilton,0.9,hamilton_215.txt
Lewis Hamilton,0.9,hamilton_239.txt
Lewis Hamilton,0.9,hamilton_249.txt
Lewis Hamilton,0.9,hamilton_264.txt
Lewis Hamilton,0.9,hamilton_279.txt
Lewis Hamilton,0.9,hamilton_284.txt
Lewis Hamilton,0.9,hamilton_295.txt
Lewis Hamilton,0.9,hamilton_309.txt
UNKNOWN,0.5,hamilton_333.txt
Lewis Hamilton,0.9,hamilton_345.txt
Lewis Hamilton,0.9,hamilton_349.txt
Lewis Hamilton,0.9,hamilton_390.txt
Lewis Hamilton,0.9,hamilton_394.txt
UNKNOWN,0.0,hamilton_4.txt
Lewis Hamilton,0.9,hamilton_449.txt
Lewis Hamilton,0.9,hamilton_474.txt
Lewis Hamilton,0.9,hamilton_483.txt
Lewis Hamilton,0.9,hamilton_500.txt
Lewis Hamilton,0.9,hamilton_505.txt
Lewis Hamilton,0.9,hamilton_510.txt
Lewis Hamilton,0.9,hamilton_518.txt
Lewis Hamilton,0.9,hamilton_524.txt
Lewis Hamilton,0.9,hamilton_565.txt
Lewis Hamilton,0.9,hamilton_580.txt
Lewis Hamilton,0.9,hamilton_599.txt
Lewis Hamilton,0.9,hamilton_633.txt
Lewis Hamilton,0.9,hamilton_64.txt
Lewis Hamilton,0.9,hamilton_648.txt
Lewis Hamilton,0.9,hamilton_674.txt
Lewis Hamilton,0.9,hamilton_685.txt
Lewis Hamilton,0.9,hamilton_704.txt
Lewis Hamilton,0.9,hamilton_755.txt
Lewis Hamilton,0.9,hamilton_769.txt
Lewis Hamilton,0.9,hamilton_773.txt
Lewis Hamilton,0.9,hamilton_804.txt
UNKNOWN,0.0,hamilton_809.txt
Lewis Hamilton,0.9,hamilton_82.txt
Lewis Hamilton,0.9,hamilton_849.txt
Lewis Hamilton,0.9,hamilton_874.txt
UNKNOWN,0.0,hamilton_884.txt
Lewis Hamilton,0.9,hamilton_888.txt
Lewis Hamilton,0.9,hamilton_898.txt
Lewis Hamilton,0.9,hamilton_913.txt
Lewis Hamilton,0.9,hamilton_919.txt
Lewis Hamilton,0.9,hamilton_934.txt
Lewis Hamilton,0.9,hamilton_958.txt
Lewis Hamilton,0.9,hamilton_974.txt
Lewis Hamilton,0.9,hamilton_980.txt
Lewis Hamilton,0.8,hamilton_989.txt
Bono,0.9,jagger_1.txt
Bono,0.9,jagger_101.txt
Mick Jagger,0.9,jagger_1021.txt
Elton John,0.9,jagger_1026.txt
Harry Styles,0.9,jagger_1066.txt
Mick Jagger,0.95,jagger_11.txt
Elton John,0.9,jagger_116.txt
Mick Jagger,0.9,jagger_129.txt
Mick Jagger,0.9,jagger_141.txt
Freddie Mercury,0.9,jagger_146.txt
Mick Jagger,0.9,jagger_208.txt
Mick Jagger,0.9,jagger_213.txt
Mick Jagger,0.9,jagger_241.txt
Paul McCartney,0.9,jagger_258.txt
Mick Jagger,0.9,jagger_262.txt
Elton John,0.9,jagger_277.txt
Mick Jagger,0.9,jagger_286.txt
Mick Jagger,0.9,jagger_293.txt
Mick Jagger,0.9,jagger_296.txt
Mick Jagger,0.9,jagger_322.txt
Mick Jagger,0.9,jagger_336.txt
Elvis Presley,0.9,jagger_376.txt
UNKNOWN,0.0,jagger_392.txt
Mick Jagger,0.9,jagger_402.txt
Mick Jagger,0.9,jagger_42.txt
Mick Jagger,0.9,jagger_422.txt
UNKNOWN,0.0,jagger_441.txt
Bono,0.9,jagger_458.txt
Mick Jagger,0.9,jagger_467.txt
Bono,0.9,jagger_487.txt
Elton John,0.9,jagger_496.txt
Bono,0.9,jagger_513.txt
Bono,0.9,jagger_52.txt
Mick Jagger,0.9,jagger_557.txt
Elvis Presley,0.9,jagger_561.txt
Elvis Presley,0.9,jagger_567.txt
Elton John,0.9,jagger_582.txt
Mick Jagger,0.9,jagger_617.txt
Paul McCartney,0.9,jagger_623.txt
Mick Jagger,0.9,jagger_672.txt
Mick Jagger,0.9,jagger_701.txt
Mick Jagger,0.9,jagger_711.txt
UNKNOWN,0.0,jagger_738.txt
Mick Jagger,0.9,jagger_77.txt
Mick Jagger,0.9,jagger_771.txt
Mick Jagger,0.9,jagger_782.txt
Bono,0.9,jagger_792.txt
Freddie Mercury,0.9,jagger_846.txt
Mick Jagger,0.9,jagger_857.txt
Taylor Swift,0.9,jagger_897.txt
Madonna,0.8,jagger_917.txt
Beyoncé,0.9,jagger_96.txt
UNKNOWN,0.0,jagger_984.txt
Elton John,0.9,john_1011.txt
Elton John,0.9,john_1016.txt
Lady Gaga,0.9,john_1038.txt
Elton John,0.9,john_106.txt
Elton John,0.9,john_128.txt
Elton John,0.9,john_153.txt
Elton John,0.9,john_156.txt
Elton John,0.9,john_166.txt
Elton John,0.9,john_177.txt
Elton John,0.9,john_193.txt
Elton John,1.0,john_222.txt
Elton John,0.9,john_261.txt
Elton John,0.9,john_281.txt
Elvis Presley,0.9,john_352.txt
Elton John,0.9,john_361.txt
Elton John,0.9,john_372.txt
Elton John,0.9,john_391.txt
Elton John,0.9,john_401.txt
Elton John,0.9,john_407.txt
Elton John,0.9,john_417.txt
Elton John,0.9,john_421.txt
Elton John,0.9,john_451.txt
Elton John,0.9,john_502.txt
Elton John,0.9,john_51.txt
Elton John,0.9,john_512.txt
Elton John,0.9,john_616.txt
Elton John,0.9,john_642.txt
Elton John,0.9,john_687.txt
Elton John,0.9,john_697.txt
Elton John,0.9,john_717.txt
Elton John,0.9,john_727.txt
Elton John,0.9,john_73.txt
Kanye West,0.8,john_737.txt
Elton John,0.9,john_747.txt
UNKNOWN,0.0,john_757.txt
Elton John,0.9,john_76.txt
Elton John,0.9,john_776.txt
Elton John,0.9,john_797.txt
Elton John,0.9,john_8.txt
