name,score,File
Cara Delevingne,0.9,delevigne_189.txt
Kate Moss,0.9,moss_635.txt
Tom Hanks,0.9,radcliffe_753.txt
Ed Sheeran,0.9,sheeran_256.txt
Daniel Radcliffe,0.9,radcliffe_223.txt
UNKNOWN,0.0,craig_137.txt
Daniel Radcliffe,0.9,craig_978.txt
Tom Hiddleston,0.9,craig_98.txt
UNKNOWN,0.0,smith_183.txt
Cara Delevingne,0.9,delevigne_475.txt
Gigi Hadid,0.9,moss_335.txt
Naomi Campbell,0.9,campbell_993.txt
Taylor Swift,0.9,adele_216.txt
Judi Dench,0.9,dench_27.txt
Tom Hanks,0.9,bale_868.txt
Adele,0.9,adele_576.txt
Daniel Radcliffe,0.9,radcliffe_568.txt
Tom Hanks,0.8,cumberbatch_426.txt
Michael Jackson,0.9,campbell_382.txt
Kate Moss,0.9,moss_540.txt
Taylor Swift,0.9,adele_938.txt
Lewis Hamilton,0.9,hamilton_913.txt
UNKNOWN,0.0,campbell_53.txt
Hugh Jackman,0.9,cumberbatch_461.txt
Lewis Hamilton,0.9,hamilton_755.txt
Elton John,0.9,john_961.txt
Lewis Hamilton,0.9,hamilton_769.txt
Mick Jagger,0.9,jagger_857.txt
Lewis Hamilton,0.9,hamilton_919.txt
Elton John,0.9,john_166.txt
Ed Sheeran,0.9,sheeran_196.txt
Daniel Craig,0.9,craig_469.txt
Meryl Streep,0.9,dench_138.txt
Meryl Streep,0.9,dench_573.txt
Kate Middleton,0.9,middleton_1055.txt
Tom Hanks,0.95,cumberbatch_606.txt
Daniel Radcliffe,0.9,radcliffe_608.txt
Emma Watson,0.9,watson_311.txt
Kate Middleton,0.9,middleton_15.txt
Ed Sheeran,0.9,sheeran_927.txt
Ed Sheeran,0.9,sheeran_581.txt
Cristiano Ronaldo,0.9,beckham_495.txt
Adele,0.9,adele_503.txt
Ed Sheeran,0.9,sheeran_191.txt
Hugh Grant,0.9,grant_173.txt
UNKNOWN,0.0,delevigne_299.txt
J.K. Rowling,0.9,rowling_337.txt
Jim Carrey,0.9,bale_537.txt
Ed Sheeran,0.9,sheeran_671.txt
Judi Dench,0.9,dench_799.txt
Barack Obama,0.9,adele_691.txt
Steven Spielberg,0.9,rowling_973.txt
Lewis Hamilton,0.9,hamilton_804.txt
Ed Sheeran,0.9,sheeran_736.txt
Kate Middleton,0.9,middleton_310.txt
Prince William,0.8,middleton_780.txt
David Beckham,0.9,beckham_465.txt
Cara Delevingne,0.9,delevigne_589.txt
Naomi Campbell,0.9,campbell_488.txt
Elizabeth Hurley,0.8,grant_492.txt
Mick Jagger,0.9,jagger_782.txt
J.K. Rowling,0.9,rowling_1059.txt
Lewis Hamilton,0.9,hamilton_390.txt
Elton John,0.9,john_222.txt
Steve Carell,0.9,gervais_590.txt
Elton John,0.9,john_512.txt
Hugh Grant,0.9,grant_424.txt
Christian Bale,0.9,bale_348.txt
Meryl Streep,0.9,dench_560.txt
Kate Middleton,0.95,middleton_450.txt
Emma Thompson,0.9,dench_597.txt
Prince William,0.9,middleton_844.txt
Emma Watson,0.9,watson_733.txt
Kate Moss,0.9,moss_520.txt
Daniel Radcliffe,0.9,radcliffe_122.txt
UNKNOWN,0.0,cumberbatch_796.txt
Rowan Atkinson,0.9,gervais_50.txt
Elton John,0.9,john_812.txt
Gisele Bündchen,0.8,moss_140.txt
Adele,0.8,adele_962.txt
Kate Moss,0.9,moss_115.txt
Leonardo DiCaprio,0.9,craig_873.txt
Elton John,0.9,john_106.txt
Hugh Grant,0.9,grant_571.txt
Cate Blanchett,0.9,cumberbatch_1036.txt
Kate Middleton,0.9,middleton_815.txt
Emma Watson,0.9,watson_351.txt
Lewis Hamilton,0.9,hamilton_284.txt
Meryl Streep,0.9,dench_89.txt
Emma Watson,0.9,watson_257.txt
Emma Watson,0.9,watson_136.txt
Emma Watson,0.9,watson_1061.txt
J.K. Rowling,0.9,rowling_1073.txt
Sam Smith,0.9,rowling_69.txt
Taylor Swift,0.9,smith_195.txt
Naomi Campbell,0.9,campbell_563.txt
Reese Witherspoon,0.9,craig_328.txt
Elton John,0.9,john_193.txt
Hugh Grant,0.9,grant_559.txt
Taylor Swift,0.9,delevigne_104.txt
Christian Bale,0.9,bale_818.txt
Kate Moss,0.9,moss_320.txt
Naomi Campbell,0.9,campbell_33.txt
Daniel Craig,0.9,craig_188.txt
Gisele Bündchen,0.9,moss_1050.txt
Lewis Hamilton,0.9,hamilton_1060.txt
Meryl Streep,0.9,dench_654.txt
Sam Smith,0.9,smith_444.txt
UNKNOWN,0.0,gervais_715.txt
Kate Middleton,0.9,middleton_350.txt
Adele,0.9,adele_197.txt
Daniel Radcliffe,0.9,radcliffe_316.txt
J.K. Rowling,0.9,rowling_229.txt
Tom Hanks,0.9,craig_698.txt
David Beckham,0.9,beckham_14.txt
Billie Eilish,0.9,smith_118.txt
Lewis Hamilton,0.9,hamilton_524.txt
Daniel Radcliffe,0.9,radcliffe_532.txt
Elton John,0.9,jagger_116.txt
John Doe,0.75,cumberbatch_806.txt
David Beckham,0.9,beckham_909.txt
Sam Smith,0.9,rowling_95.txt
Lewis Hamilton,0.9,hamilton_198.txt
Sam Smith,0.9,smith_702.txt
Elton John,0.9,rowling_99.txt
Lewis Hamilton,0.9,hamilton_773.txt
Ed Sheeran,0.9,sheeran_841.txt
Naomi Campbell,0.9,campbell_869.txt
Gigi Hadid,0.8,moss_485.txt
Lewis Hamilton,0.9,hamilton_13.txt
UNKNOWN,0.0,jagger_846.txt
Tyra Banks,0.9,campbell_657.txt
Prince William,0.9,middleton_805.txt
Cara Delevingne,0.9,delevigne_994.txt
Leonardo DiCaprio,0.9,cumberbatch_541.txt
UNKNOWN,0.0,campbell_389.txt
UNKNOWN,0.0,radcliffe_988.txt
Cara Delevingne,0.9,delevigne_70.txt
Daniel Radcliffe,0.9,radcliffe_472.txt
Christian Bale,0.9,bale_327.txt
Ed Sheeran,0.9,sheeran_46.txt
Tom Hanks,0.9,grant_813.txt
Sam Smith,0.9,smith_235.txt
David Beckham,0.9,beckham_318.txt
UNKNOWN,0.0,bale_742.txt
UNKNOWN,0.0,campbell_523.txt
Naomi Campbell,0.9,campbell_174.txt
Adele,0.9,adele_1048.txt
UNKNOWN,0.0,campbell_572.txt
Kate Moss,0.9,moss_1075.txt
Daniel Radcliffe,0.9,radcliffe_768.txt
Emma Watson,0.9,watson_706.txt
UNKNOWN,0.0,adele_242.txt
Bono,0.9,jagger_513.txt
Daniel Radcliffe,0.9,radcliffe_619.txt
UNKNOWN,0.8,delevigne_920.txt
Meryl Streep,0.95,dench_119.txt
Sam Smith,0.9,smith_167.txt
David Beckham,0.9,beckham_930.txt
Kate Moss,0.9,moss_455.txt
Elton John,0.9,john_932.txt
Kate Middleton,0.9,middleton_764.txt
Naomi Campbell,0.9,campbell_228.txt
J.K. Rowling,0.9,rowling_762.txt
Lewis Hamilton,0.8,hamilton_483.txt
Emma Watson,0.9,watson_247.txt
Cara Delevingne,0.9,delevigne_184.txt
Emma Watson,0.9,watson_347.txt
David Beckham,0.9,beckham_519.txt
Taylor Swift,0.9,sheeran_732.txt
UNKNOWN,0.0,campbell_414.txt
UNKNOWN,0.0,smith_154.txt
Ed Sheeran,0.9,sheeran_826.txt
Emma Watson,0.9,watson_942.txt
Daniel Radcliffe,0.9,radcliffe_707.txt
Lewis Hamilton,0.9,hamilton_599.txt
UNKNOWN,0.0,campbell_688.txt
David Beckham,0.9,beckham_885.txt
UNKNOWN,0.0,cumberbatch_206.txt
UNKNOWN,0.0,moss_445.txt
Mick Jagger,0.9,jagger_711.txt
UNKNOWN,0.0,campbell_848.txt
UNKNOWN,0.0,cumberbatch_731.txt
Lewis Hamilton,0.9,hamilton_648.txt
UNKNOWN,0.0,campbell_398.txt
Elton John,0.9,john_966.txt
PERSON_LASTNAME_1,0.8,gervais_730.txt
UNKNOWN,0.0,cumberbatch_236.txt
Adele,0.9,adele_718.txt
UNKNOWN,0.0,craig_58.txt
Ed Sheeran,0.9,sheeran_121.txt
Sam Smith,0.9,smith_639.txt
Cristiano Ronaldo,0.9,beckham_574.txt
Naomi Campbell,0.9,campbell_734.txt
PERSON_FIRSTNAME_1 PERSON_LASTNAME_1,0.8,bale_103.txt
Lewis Hamilton,0.9,hamilton_633.txt
Amy Schumer,0.9,gervais_1065.txt
Lady Gaga,0.9,john_1038.txt
UNKNOWN,0.0,delevigne_270.txt
Ellen DeGeneres,0.9,gervais_770.txt
Adele,0.9,adele_97.txt
Elvis Presley,0.9,jagger_52.txt
Sam Smith,0.9,smith_418.txt
Kate Middleton,0.9,middleton_575.txt
J.K. Rowling,0.9,rowling_419.txt
Elton John,0.9,john_76.txt
Christian Bale,0.9,bale_443.txt
Kate Middleton,0.9,middleton_460.txt
Ed Sheeran,0.9,sheeran_681.txt
Daniel Radcliffe,0.8,radcliffe_78.txt
Adele,0.9,adele_357.txt
David Bowie,0.8,smith_133.txt
Kate Moss,0.9,campbell_507.txt
Gisele Bündchen,0.9,moss_990.txt
Ed Sheeran,0.9,sheeran_36.txt
Elton John,0.9,john_727.txt
Kanye West,0.9,john_737.txt
Adele,0.9,adele_302.txt
Judi Dench,0.9,dench_404.txt
UNKNOWN,0.0,dench_75.txt
Christian Bale,0.9,bale_38.txt
Mick Jagger,0.9,jagger_771.txt
Ricky Gervais,0.9,gervais_735.txt
UNKNOWN,0.0,moss_1020.txt
Harrison Ford,0.9,craig_40.txt
Kate Middleton,0.9,middleton_640.txt
UNKNOWN,0.0,sheeran_462.txt
UNKNOWN,0.0,grant_831.txt
David Beckham,0.9,beckham_843.txt
Lewis Hamilton,0.95,hamilton_309.txt
Naomi Campbell,0.9,campbell_529.txt
Ricky Gervais,0.9,gervais_19.txt
Sam Smith,0.9,smith_473.txt
Taylor Swift,0.9,adele_209.txt
UNKNOWN,0.0,delevigne_1007.txt
Daniel Radcliffe,0.9,watson_251.txt
Judi Dench,0.9,dench_268.txt
UNKNOWN,0.0,adele_836.txt
Adele,0.9,adele_547.txt
Sam Smith,0.9,smith_872.txt
Lewis Hamilton,0.9,hamilton_264.txt
UNKNOWN,0.0,radcliffe_526.txt
Cara Delevingne,0.9,delevigne_700.txt
Dwayne Johnson,0.9,craig_879.txt
Lewis Hamilton,0.9,hamilton_500.txt
Benedict Cumberbatch,0.9,cumberbatch_6.txt
Elton John,0.9,jagger_582.txt
Emma Watson,0.9,watson_721.txt
Daniel Radcliffe,0.9,craig_1049.txt
UNKNOWN,0.0,grant_749.txt
Meryl Streep,0.9,dench_368.txt
Mick Jagger,0.9,jagger_701.txt
UNKNOWN,0.0,craig_823.txt
Hugh Grant,0.9,grant_16.txt
UNKNOWN,0.0,moss_835.txt
Daniel Radcliffe,0.9,radcliffe_44.txt
Donald Trump,0.8,campbell_693.txt
Sam Smith,0.9,smith_853.txt
Elvis Presley,0.9,jagger_376.txt
Emma Watson,0.9,watson_176.txt
UNKNOWN,0.0,delevigne_383.txt
Hugh Grant,0.9,grant_991.txt
Ed Sheeran,0.9,sheeran_811.txt
Justin Timberlake,0.9,jagger_1066.txt
Judi Dench,0.9,dench_684.txt
UNKNOWN,0.0,cumberbatch_511.txt
UNKNOWN,0.0,grant_1057.txt
Gigi Hadid,0.9,delevigne_750.txt
UNKNOWN,0.0,cumberbatch_131.txt
UNKNOWN,0.0,radcliffe_252.txt
UNKNOWN,0.0,cumberbatch_981.txt
Elton John,0.9,smith_998.txt
Adele,0.9,adele_497.txt
UNKNOWN,0.0,delevigne_274.txt
Kate Moss,0.9,moss_480.txt
Meryl Streep,0.9,dench_689.txt
Jim Carrey,0.9,grant_925.txt
Taylor Swift,0.9,jagger_897.txt
Kate Middleton,0.9,middleton_434.txt
Angelina Jolie,0.9,craig_992.txt
Ed Sheeran,0.9,sheeran_546.txt
Tom Hanks,0.9,bale_997.txt
UNKNOWN,0.0,radcliffe_692.txt
Adele,0.9,adele_397.txt
UNKNOWN,0.0,craig_332.txt
UNKNOWN,0.0,grant_968.txt
UNKNOWN,0.0,dench_504.txt
UNKNOWN,0.0,cumberbatch_1031.txt
PERSON_FIRSTNAME_3 PERSON_LASTNAME_2,0.8,delevigne_1000.txt
Daniel Radcliffe,0.9,craig_149.txt
UNKNOWN,0.0,grant_1033.txt
Benedict Cumberbatch,0.9,cumberbatch_26.txt
Gigi Hadid,0.9,moss_1070.txt
Lady Gaga,0.9,smith_438.txt
Elton John,0.9,john_361.txt
Scarlett Johansson,0.8,bale_446.txt
UNKNOWN,0.0,adele_147.txt
Hugh Grant,0.9,grant_522.txt
J.K. Rowling,0.9,rowling_180.txt
Tom Hanks,0.9,cumberbatch_1046.txt
Johnny Depp,0.9,bale_722.txt
UNKNOWN,0.0,hamilton_139.txt
UNKNOWN,0.0,craig_788.txt
J.K. Rowling,0.9,rowling_364.txt
Ed Sheeran,0.9,sheeran_111.txt
UNKNOWN,0.0,gervais_595.txt
Daniel Radcliffe,0.9,radcliffe_891.txt
Tom Hanks,0.9,radcliffe_1056.txt
Mick Jagger,0.9,jagger_77.txt
Tom Hanks,0.9,grant_708.txt
Gisele Bündchen,0.8,campbell_203.txt
Hugh Grant,0.9,grant_31.txt
Emma Watson,0.9,watson_406.txt
UNKNOWN,0.0,sheeran_787.txt
Sam Smith,0.9,smith_583.txt
UNKNOWN,0.0,dench_759.txt
UNKNOWN,0.0,delevigne_415.txt
Ricky Gervais,0.9,gervais_890.txt
Hugh Grant,0.9,grant_772.txt
Emma Watson,0.9,watson_127.txt
UNKNOWN,0.0,dench_948.txt
UNKNOWN,0.9,hamilton_809.txt
Naomi Campbell,0.9,campbell_647.txt
Daniel Radcliffe,0.9,radcliffe_967.txt
Taylor Swift,0.9,sheeran_976.txt
David Beckham,0.9,beckham_709.txt
Hugh Grant,0.9,grant_631.txt
Jennifer Aniston,0.8,craig_493.txt
Elton John,0.9,john_747.txt
Lewis Hamilton,0.95,hamilton_168.txt
UNKNOWN,0.0,bale_1052.txt
Emma Watson,0.9,watson_416.txt
UNKNOWN,0.0,cumberbatch_651.txt
Ricky Gervais,0.9,gervais_630.txt
Tom Hanks,0.9,john_807.txt
Judi Dench,0.9,dench_144.txt
Hugh Grant,0.9,grant_883.txt
David Beckham,0.9,beckham_338.txt
Elton John,0.9,john_1016.txt
Adele,0.9,adele_943.txt
UNKNOWN,0.0,moss_430.txt
Bono,0.9,jagger_101.txt
Kate Moss,0.9,moss_680.txt
Meryl Streep,0.9,dench_283.txt
Kate Moss,0.9,moss_365.txt
Sam Smith,0.9,smith_202.txt
Hugh Grant,0.9,grant_343.txt
Sam Smith,0.9,smith_412.txt
Tom Hanks,0.9,cumberbatch_71.txt
Elton John,0.9,john_951.txt
Emma Watson,0.9,dench_359.txt
UNKNOWN,0.0,dench_587.txt
Sam Smith,0.9,smith_604.txt
David Beckham,0.9,beckham_159.txt
Tom Cruise,0.9,craig_123.txt
UNKNOWN,0.0,gervais_840.txt
UNKNOWN,0.0,bale_892.txt
Sam Smith,0.95,smith_179.txt
UNKNOWN,0.0,campbell_298.txt
UNKNOWN,0.0,moss_165.txt
Sam Smith,0.9,smith_39.txt
UNKNOWN,0.0,delevigne_199.txt
Elton John,0.9,john_407.txt
Elton John,0.9,john_421.txt
David Beckham,0.95,beckham_369.txt
Emma Watson,0.9,watson_931.txt
Rowan Atkinson,0.95,gervais_454.txt
Ed Sheeran,0.9,sheeran_457.txt
J.K. Rowling,0.9,rowling_145.txt
Daniel Craig,0.9,craig_32.txt
PERSON_FIRSTNAME_2 PERSON_LASTNAME_2,0.8,jagger_792.txt
Kate Moss,0.9,moss_690.txt
Tom Hanks,0.9,cumberbatch_566.txt
J.K. Rowling,0.9,rowling_545.txt
UNKNOWN,0.0,watson_192.txt
Judi Dench,0.9,dench_447.txt
UNKNOWN,0.0,cumberbatch_726.txt
David Beckham,0.9,beckham_478.txt
Taylor Swift,0.9,delevigne_620.txt
Judi Dench,0.9,dench_315.txt
Daniel Radcliffe,0.9,radcliffe_837.txt
J.K. Rowling,0.9,rowling_830.txt
UNKNOWN,0.0,craig_259.txt
Leonardo DiCaprio,0.8,radcliffe_312.txt
Ricky Gervais,0.9,gervais_895.txt
UNKNOWN,0.0,cumberbatch_341.txt
Lewis Hamilton,0.9,hamilton_64.txt
J.K. Rowling,1.0,rowling_699.txt
Lewis Hamilton,0.9,hamilton_580.txt
Judi Dench,0.9,dench_613.txt
J.K. Rowling,0.9,rowling_564.txt
Adele,0.9,adele_297.txt
Adele,0.9,adele_591.txt
Kate Middleton,0.9,middleton_649.txt
Brad Pitt,0.9,craig_114.txt
Lionel Messi,0.9,beckham_100.txt
J.K. Rowling,0.9,rowling_945.txt
Ed Sheeran,0.9,sheeran_752.txt
Lewis Hamilton,0.9,hamilton_874.txt
UNKNOWN,0.0,gervais_664.txt
Lionel Messi,0.9,beckham_779.txt
Cara Delevingne,0.9,delevigne_484.txt
Mick Jagger,0.8,jagger_42.txt
UNKNOWN,0.0,rowling_18.txt
Elton John,0.9,john_391.txt
Cara Delevingne,0.9,delevigne_219.txt
Cate Blanchett,0.9,cumberbatch_751.txt
Hugh Grant,0.9,grant_1012.txt
Ed Sheeran,0.9,sheeran_801.txt
Jerry Seinfeld,0.9,gervais_670.txt
J.K. Rowling,0.9,rowling_824.txt
Christian Bale,0.9,bale_637.txt
Adele,0.9,adele_618.txt
Elton John,0.9,jagger_11.txt
David Beckham,0.9,beckham_5.txt
J.K. Rowling,0.9,rowling_579.txt
Adele,0.9,smith_1004.txt
UNKNOWN,0.0,delevigne_949.txt
Kate Moss,0.9,moss_285.txt
Kate Middleton,0.9,middleton_410.txt
Daniel Radcliffe,0.9,radcliffe_602.txt
Lewis Hamilton,0.9,hamilton_204.txt
Ellen DeGeneres,0.9,john_922.txt
UNKNOWN,0.0,delevigne_245.txt
UNKNOWN,0.5,gervais_800.txt
Kate Middleton,0.9,middleton_1069.txt
Daniel Craig,0.9,craig_677.txt
UNKNOWN,0.0,moss_615.txt
Ricky Gervais,0.9,gervais_479.txt
Elton John,0.9,john_616.txt
Kate Moss,0.9,campbell_668.txt
Elton John,0.9,john_8.txt
Kate Middleton,0.9,middleton_1025.txt
Johnny Depp,0.9,bale_113.txt
Adele,0.9,smith_289.txt
UNKNOWN,0.0,radcliffe_161.txt
Daniel Radcliffe,0.9,radcliffe_117.txt
UNKNOWN,0.0,delevigne_25.txt
,,gervais_555.txt
Elton John,0.9,john_156.txt
Kate Moss,0.9,moss_35.txt
Adele,0.9,adele_851.txt
Ed Sheeran,0.9,sheeran_207.txt
Emma Watson,0.9,watson_41.txt
UNKNOWN,0.0,cumberbatch_881.txt
UNKNOWN,0.0,moss_905.txt
Mick Jagger,0.9,jagger_557.txt
Tom Cruise,0.95,craig_381.txt
David Beckham,0.9,beckham_1024.txt
Elton John,0.9,john_983.txt
Ricky Gervais,0.9,gervais_1009.txt
Kate Middleton,0.9,middleton_360.txt
David Beckham,0.9,beckham_915.txt
Jerry Seinfeld,0.9,gervais_634.txt
David Beckham,0.9,beckham_723.txt
UNKNOWN,0.0,radcliffe_243.txt
PERSON_FIRSTNAME_1 PERSON_LASTNAME_1,0.9,radcliffe_719.txt
Mick Jagger,0.9,jagger_467.txt
UNKNOWN,0.0,sheeran_641.txt
Keanu Reeves,0.9,craig_1017.txt
,,rowling_598.txt
J.K. Rowling,0.9,rowling_1014.txt
UNKNOWN,0.0,grant_828.txt
Lewis Hamilton,0.9,hamilton_249.txt
Meryl Streep,0.8,dench_880.txt
J.K. Rowling,0.9,rowling_482.txt
UNKNOWN,0.0,cumberbatch_211.txt
UNKNOWN,0.0,cumberbatch_151.txt
Emma Watson,0.9,watson_431.txt
Ricky Gervais,0.9,gervais_400.txt
Jerry Seinfeld,0.9,gervais_765.txt
Ricky Gervais,0.9,gervais_660.txt
UNKNOWN,0.0,adele_377.txt
Adele,0.9,adele_798.txt
Meryl Streep,0.9,dench_516.txt
UNKNOWN,0.0,campbell_1054.txt
UNKNOWN,0.0,radcliffe_1039.txt
Kate Moss,0.9,moss_1030.txt
UNKNOWN,0.0,craig_413.txt
Mick Jagger,0.9,jagger_213.txt
Mick Jagger,0.9,jagger_322.txt
UNKNOWN,0.0,dench_969.txt
Lewis Hamilton,0.9,hamilton_565.txt
Mick Jagger,0.9,jagger_296.txt
PERSON_FIRSTNAME_1 PERSON_LASTNAME_1,0.8,delevigne_210.txt
J.K. Rowling,0.9,rowling_1063.txt
Tom Cruise,0.9,radcliffe_977.txt
Elton John,0.9,john_717.txt
Adele,0.9,adele_57.txt
Daniel Radcliffe,0.9,radcliffe_233.txt
Sam Smith,0.9,smith_878.txt
Ed Sheeran,0.9,sheeran_982.txt
Christian Bale,0.9,bale_802.txt
Cara Delevingne,0.9,delevigne_265.txt
Sam Smith,0.9,smith_646.txt
Kate Moss,0.9,moss_585.txt
Adele,0.9,adele_323.txt
Robert De Niro,0.9,bale_963.txt
Judi Dench,0.9,dench_429.txt
UNKNOWN,0.0,delevigne_1015.txt
Adele,0.9,adele_1067.txt
UNKNOWN,0.0,middleton_319.txt
UNKNOWN,0.0,bale_304.txt
Sam Smith,0.9,rowling_63.txt
UNKNOWN,0.0,bale_238.txt
Kate Middleton,0.9,middleton_605.txt
Kate Middleton,0.9,middleton_339.txt
Scarlett Johansson,0.9,delevigne_859.txt
Cara Delevingne,0.9,delevigne_729.txt
Hugh Grant,0.8,cumberbatch_816.txt
Mick Jagger,0.9,jagger_392.txt
Taylor Swift,0.9,sheeran_901.txt
Ed Sheeran,0.9,sheeran_321.txt
Kate Moss,0.9,moss_775.txt
Lewis Hamilton,0.9,hamilton_135.txt
Kate Moss,0.9,moss_90.txt
Emma Watson,0.9,watson_371.txt
Meryl Streep,0.9,campbell_314.txt
UNKNOWN,0.0,beckham_694.txt
UNKNOWN,0.0,delevigne_600.txt
Elton John,0.9,john_502.txt
David Bowie,0.9,sheeran_411.txt
Justin Bieber,0.9,sheeran_182.txt
Emma Watson,0.9,watson_356.txt
UNKNOWN,0.0,craig_596.txt
Angelina Jolie,0.9,watson_921.txt
PERSON_FIRSTNAME_1 PERSON_LASTNAME_2,0.9,grant_452.txt
David Beckham,0.8,beckham_334.txt
Kate Middleton,0.8,watson_331.txt
Benedict Cumberbatch,0.9,cumberbatch_481.txt
Elton John,0.9,jagger_1026.txt
Lewis Hamilton,0.9,hamilton_980.txt
