name,score,File
Brad Pitt,0.9,craig_912.txt
Mick Jagger,0.9,jagger_262.txt
Adele,0.9,adele_287.txt
Taylor Swift,0.9,adele_1051.txt
Adele,0.9,adele_242.txt
UNKNOWN,0.0,craig_40.txt
Daniel Craig,0.9,craig_227.txt
Freddie Mercury,0.9,jagger_146.txt
Daniel Radcliffe,0.9,craig_612.txt
Adele,0.9,adele_302.txt
Adele,0.9,adele_357.txt
UNKNOWN,0.0,adele_836.txt
Adele,0.9,adele_323.txt
Adele,0.9,adele_656.txt
John Lennon,0.9,jagger_11.txt
Mick Jagger,0.95,jagger_322.txt
Mick Jagger,0.9,jagger_1021.txt
Mick Jagger,0.9,jagger_42.txt
Adele,0.9,adele_468.txt
Mick Jagger,0.9,jagger_711.txt
Daniel Radcliffe,0.9,craig_149.txt
Daniel Craig,0.9,craig_32.txt
Elvis Presley,0.9,jagger_241.txt
Adele,0.9,adele_397.txt
Mick Jagger,0.9,jagger_701.txt
PERSON_FIRSTNAME_1 PERSON_LASTNAME_1,0.8,jagger_1.txt
UNKNOWN,0.0,craig_439.txt
UNKNOWN,0.0,jagger_392.txt
Madonna,0.9,adele_442.txt
Adele,0.9,adele_197.txt
Taylor Swift,0.9,adele_47.txt
Adele,0.9,adele_943.txt
Daniel Craig,0.9,craig_703.txt
UNKNOWN,0.0,jagger_376.txt
Michael Jackson,0.9,jagger_96.txt
Tom Hanks,0.9,craig_823.txt
Elton John,0.9,jagger_1026.txt
Daniel Craig,0.9,craig_263.txt
UNKNOWN,0.0,craig_928.txt
Leonardo DiCaprio,0.9,craig_538.txt
Daniel Craig,0.9,craig_188.txt
Tom Hanks,0.9,craig_644.txt
Elton John,0.9,jagger_116.txt
Taylor Swift,0.9,adele_61.txt
Bono,0.9,jagger_487.txt
Daniel Craig,0.9,craig_1078.txt
Daniel Craig,0.9,craig_677.txt
Adele,0.9,adele_43.txt
Tom Hanks,0.9,craig_273.txt
Mick Jagger,0.9,jagger_617.txt
UNKNOWN,0.0,craig_259.txt
UNKNOWN,0.0,craig_528.txt
Mick Jagger,0.9,jagger_336.txt
Adele,0.9,adele_491.txt
Keanu Reeves,0.9,craig_1017.txt
Taylor Swift,0.95,adele_938.txt
Barack Obama,0.9,adele_691.txt
Daniel Radcliffe,0.9,craig_832.txt
Adele,0.9,adele_1043.txt
Adele,0.9,adele_741.txt
Adele,0.9,adele_497.txt
Mick Jagger,0.8,jagger_857.txt
Daniel Craig,0.9,craig_908.txt
PERSON_FIRSTNAME_1 PERSON_LASTNAME_1,0.8,jagger_1066.txt
Adele,0.9,adele_876.txt
Freddie Mercury,0.9,jagger_846.txt
Mick Jagger,0.9,jagger_208.txt
Elvis Presley,0.9,jagger_561.txt
Tom Cruise,0.9,craig_873.txt
Adele,0.9,adele_558.txt
Mick Jagger,0.9,jagger_672.txt
Freddie Mercury,0.9,jagger_101.txt
Tom Cruise,0.9,craig_98.txt
Mick Jagger,0.9,jagger_402.txt
Adele,0.9,adele_718.txt
UNKNOWN,0.0,craig_493.txt
Tom Hanks,0.9,craig_698.txt
Paul McCartney,0.9,jagger_258.txt
Paul McCartney,0.8,jagger_623.txt
Elvis Presley,0.9,jagger_293.txt
Leonardo DiCaprio,0.9,craig_378.txt
Adele,0.9,adele_867.txt
Adele,0.9,adele_793.txt
Adele,0.9,adele_962.txt
Tom Cruise,0.9,craig_114.txt
Tom Cruise,0.9,craig_403.txt
Keanu Reeves,0.8,craig_137.txt
Daniel Craig,0.9,craig_10.txt
Bono,0.9,jagger_52.txt
Adele,0.95,adele_591.txt
PERSON_FIRSTNAME_2 PERSON_LASTNAME_3,0.8,craig_123.txt
PERSON_FIRSTNAME_3,0.8,adele_576.txt
Arnold Schwarzenegger,0.8,craig_332.txt
Daniel Craig,0.9,craig_879.txt
Mick Jagger,0.9,jagger_77.txt
Tom Hanks,0.9,craig_476.txt
Daniel Craig,0.95,craig_17.txt
Johnny Depp,0.8,jagger_738.txt
UNKNOWN,0.0,craig_819.txt
Adele,0.9,adele_157.txt
Mick Jagger,0.9,jagger_782.txt
Mick Jagger,0.9,jagger_129.txt
Mick Jagger,0.95,jagger_467.txt
Adele,0.9,adele_607.txt
Daniel Craig,0.9,craig_1005.txt
Mick Jagger,0.9,jagger_213.txt
Daniel Craig,0.9,craig_886.txt
Adele,0.9,adele_618.txt
Elton John,0.9,adele_377.txt
Elton John,0.9,jagger_582.txt
Daniel Radcliffe,0.9,craig_393.txt
PERSON_FIRSTNAME_3,0.8,adele_1048.txt
Daniel Craig,0.9,craig_469.txt
Elton John,0.9,jagger_277.txt
PERSON_FIRSTNAME_1,0.8,adele_667.txt
Tom Cruise,0.9,craig_381.txt
Adele,0.9,adele_201.txt
Adele,0.9,adele_547.txt
